Uniprot,Gene description,Organ,GO
Q9BR09,Neuralized E3 ubiquitin protein ligase 2,Kidney,GO:0005829;GO:0061630;GO:0035556;GO:0016567
P0CG21,NHL repeat containing 4,Kidney,
Q9BXD5,N-acetylneuraminate pyruvate lyase,Kidney,GO:0005829;GO:0042802;GO:0008747;GO:0005975;GO:0019262
P17342,Natriuretic peptide receptor 3,Kidney,GO:0070062;GO:0005886;GO:0032991;GO:0031404;GO:0008528;GO:0042562;GO:0016941;GO:0042277;GO:0017046;GO:0042803;GO:0001525;GO:0001974;GO:0120163;GO:0002158;GO:0051000;GO:0035810;GO:0008217;GO:0033688;GO:0002931;GO:0007165;GO:0001501
Q9Y2I2,Netrin G1,Kidney,GO:0005576;GO:0098978;GO:0005886;GO:0048787;GO:0098685;GO:0098552;GO:0050839;GO:0098632;GO:0007409;GO:0050804;GO:2001222;GO:0150011;GO:0010975;GO:0099560
Q56VL3,OCIA domain containing 2,Kidney,GO:0005768;GO:0005794;GO:0005764;GO:0005739;GO:0006897;GO:0061484;GO:0046427;GO:0009617
Q9ULD0,Oxoglutarate dehydrogenase L,Kidney,GO:0005759;GO:0005739;GO:0045252;GO:0046872;GO:0004591;GO:0030976;GO:0006103;GO:0006096;GO:0006099
A6NDB9,Paralemmin 3,Kidney,GO:0005737;GO:0005886;GO:0005524;GO:0001960;GO:0008360;GO:0032496;GO:0008063
Q8TE04,Pantothenate kinase 1,Kidney,GO:0030136;GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0055037;GO:1905502;GO:0005524;GO:0004594;GO:0042803;GO:0015937
Q9NXK6,Progestin and adipoQ receptor family member 5,Kidney,GO:0005886;GO:0038023;GO:0005496;GO:0048477
Q9BYG5,Par-6 family cell polarity regulator beta,Kidney,GO:0016324;GO:0005923;GO:0005938;GO:0005829;GO:0070062;GO:0005634;GO:0120157;GO:0005886;GO:0070160;GO:0007409;GO:0051301;GO:0007043;GO:0007098;GO:0007163;GO:0045197;GO:0065003;GO:0030334;GO:0060341
P35558,Phosphoenolpyruvate carboxykinase 1,Kidney,GO:0005737;GO:0005829;GO:0005783;GO:0070062;GO:0031406;GO:0005525;GO:0000287;GO:0030145;GO:0004613;GO:0106264;GO:0071549;GO:0071333;GO:0032869;GO:0051365;GO:0006094;GO:0042593;GO:0006006;GO:0046166;GO:0046327;GO:0070365;GO:0006107;GO:0018105;GO:0046889;GO:0043382;GO:0045944;GO:0019543;GO:0046890;GO:0009617;GO:0032868;GO:0042594;GO:0072350
P54750,Phosphodiesterase 1A,Kidney,GO:0005829;GO:0043025;GO:0004119;GO:0004118;GO:0005516;GO:0048101;GO:0004117;GO:0046872;GO:0019933;GO:0046069;GO:0034391;GO:0048660
P12955,Peptidase D,Kidney,GO:0070062;GO:0030145;GO:0070006;GO:0004181;GO:0008233;GO:0102009;GO:0006520;GO:0030574;GO:0043069;GO:0006508
P30613,Pyruvate kinase L/R,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:1902912;GO:0005524;GO:0016301;GO:0000287;GO:0048029;GO:0030955;GO:0004743;GO:0071872;GO:0032869;GO:0006096;GO:0042866;GO:0033198;GO:0051591;GO:0009749;GO:0001666;GO:0010038;GO:0007584
Q9BX93,Phospholipase A2 group XIIB,Kidney,GO:0005576;GO:0005509;GO:0004623;GO:0050482;GO:0042632;GO:0016042;GO:0006644;GO:0070328
P00749,"Plasminogen activator, urokinase",Kidney,GO:0009986;GO:0009897;GO:0070062;GO:0005576;GO:0005615;GO:0005925;GO:0005886;GO:0098637;GO:0097180;GO:1905370;GO:0035579;GO:0070821;GO:0004252;GO:0007596;GO:0006935;GO:0042730;GO:0051918;GO:0010757;GO:0031639;GO:0030335;GO:0006508;GO:0030155;GO:0033628;GO:0042127;GO:0051917;GO:0010755;GO:0010469;GO:0014910;GO:2000097;GO:0061041;GO:0001666;GO:0007165;GO:0014909;GO:0038195
O00592,Podocalyxin like,Kidney,GO:0016324;GO:0034451;GO:0005737;GO:0070062;GO:0005615;GO:0030175;GO:0043231;GO:0030027;GO:0045121;GO:0031528;GO:0005730;GO:0005886;GO:0001726;GO:0036057;GO:0007155;GO:0016477;GO:0072175;GO:0007162;GO:0022408;GO:0072015;GO:0030335;GO:0033634;GO:0032534
Q01860,POU class 5 homeobox 1,Kidney,GO:0005737;GO:0005829;GO:0005739;GO:0005654;GO:0005634;GO:0005667;GO:0003677;GO:0003700;GO:0000981;GO:0001227;GO:0035198;GO:0003723;GO:0000978;GO:0061629;GO:0043565;GO:1990837;GO:0000976;GO:0031625;GO:0009653;GO:0001824;GO:0030509;GO:0060913;GO:0060795;GO:0001714;GO:0003133;GO:0003129;GO:1902894;GO:0000122;GO:0090263;GO:0045944;GO:0009786;GO:0006355;GO:0010468;GO:0006357;GO:0009611;GO:0035019
Q9Y617,Phosphoserine aminotransferase 1,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:0042802;GO:0004648;GO:0030170;GO:0006564;GO:0008615
P43115,Prostaglandin E receptor 3,Kidney,GO:0016020;GO:0005635;GO:0005886;GO:0004957;GO:0007189;GO:0008219;GO:0007186;GO:0006954;GO:0014827;GO:0060455;GO:0007200;GO:0007204;GO:0031622
Q16827,Protein tyrosine phosphatase receptor type O,Kidney,GO:0016324;GO:0030424;GO:0043197;GO:0070062;GO:0098982;GO:0098978;GO:0030426;GO:0030027;GO:0016328;GO:0016020;GO:0043005;GO:0005886;GO:0098839;GO:0045296;GO:0140793;GO:0004726;GO:0016791;GO:0042803;GO:0004725;GO:0030946;GO:0005001;GO:0017147;GO:0007411;GO:0000902;GO:0032835;GO:0030032;GO:0002548;GO:0090090;GO:0010812;GO:0003105;GO:0010977;GO:0090260;GO:0035335;GO:0072112;GO:0006470;GO:0003093;GO:0050807;GO:0036060
Q15274,Quinolinate phosphoribosyltransferase,Kidney,GO:1902494;GO:0005737;GO:0005829;GO:0070062;GO:0042802;GO:0004514;GO:0009435;GO:0019674;GO:0034213
Q96P65,Pyroglutamylated RFamide peptide receptor,Kidney,GO:0016020;GO:0005886;GO:0004930;GO:0004983;GO:0032870;GO:0007186
O75154,RAB11 family interacting protein 3,Kidney,GO:0034451;GO:0005813;GO:0032154;GO:0005829;GO:0030139;GO:0030666;GO:0005768;GO:0000139;GO:0045171;GO:0043231;GO:0030496;GO:0005739;GO:0005654;GO:0098944;GO:0055037;GO:0055038;GO:0032588;GO:0005509;GO:0051959;GO:0042802;GO:0060090;GO:0042803;GO:0044877;GO:0030674;GO:0031267;GO:0051301;GO:0061502;GO:0032456;GO:0043001;GO:0070164;GO:0045724;GO:1903438;GO:0061512;GO:1905345;GO:1902017;GO:0032465;GO:1902954;GO:2001135;GO:1904779;GO:0060627;GO:0016192
O14966,"RAB29, member RAS oncogene family",Kidney,GO:0005801;GO:0005737;GO:0005856;GO:0005829;GO:0005769;GO:0012505;GO:0070062;GO:0005794;GO:0000139;GO:0043231;GO:0097708;GO:0042470;GO:0005739;GO:0048471;GO:0005886;GO:0055037;GO:0005802;GO:0005773;GO:0070840;GO:0019003;GO:0005525;GO:0003924;GO:0019894;GO:0031267;GO:0030154;GO:1990748;GO:0007030;GO:0006886;GO:0032438;GO:0007005;GO:0044788;GO:0010977;GO:0090316;GO:0001921;GO:0050862;GO:1903441;GO:0072657;GO:1905279;GO:0009617;GO:0042147;GO:0007416;GO:0042110
Q86SE5,RALY RNA binding protein like,Kidney,GO:0005654;GO:0005634;GO:0042802;GO:0003723
Q86VV4,RAN binding protein 3 like,Kidney,GO:0005737;GO:0005643;GO:0046332;GO:1901706;GO:0045668;GO:0045663;GO:0006611
P47736,RAP1 GTPase activating protein,Kidney,GO:0030424;GO:0005737;GO:0005829;GO:0030425;GO:0005769;GO:0000139;GO:0016020;GO:0043025;GO:0005096;GO:0003924;GO:0042803;GO:0031267;GO:0002250;GO:1990792;GO:1903697;GO:0045665;GO:1904442;GO:0043547;GO:0043087;GO:0051056;GO:0007165
Q9H2L5,Ras association domain family member 4,Kidney,GO:0007165
Q02833,Ras association domain family member 7,Kidney,GO:0034451;GO:0005737;GO:0006915;GO:0007165
P82980,Retinol binding protein 5,Kidney,GO:0005829;GO:0070062;GO:0005634;GO:0005504;GO:0016918;GO:0005501;GO:0019841;GO:0015908
P51606,Renin binding protein,Kidney,GO:0005829;GO:0070062;GO:0004866;GO:0042802;GO:0050121;GO:0030414;GO:0005975;GO:0006044;GO:0006051;GO:0019262;GO:0008217
Q3MIN7,Ral guanine nucleotide dissociation stimulator like 3,Kidney,GO:0005829;GO:0005886;GO:0005085;GO:0031267;GO:0007265
Q9H310,Rh family B glycoprotein,Kidney,GO:0016323;GO:0005886;GO:0014731;GO:0008519;GO:0030506;GO:0035379;GO:0097272;GO:0072488;GO:0070634
Q0D2K3,Ripply transcriptional repressor 1,Kidney,GO:0005634;GO:0009880;GO:0045892;GO:0000122;GO:0032525;GO:0001757
Q8N8N0,Ring finger protein 152,Kidney,GO:0005765;GO:0005764;GO:0031090;GO:0046872;GO:0031267;GO:0061630;GO:0004842;GO:0006915;GO:0034198;GO:1904262;GO:0010508;GO:0070936;GO:0070534;GO:0006513;GO:0016567
Q96D59,Ring finger protein 183,Kidney,GO:0033106;GO:0005783;GO:0005789;GO:0005765;GO:0046872;GO:0061630;GO:0006915;GO:1902237;GO:0051865;GO:0000209;GO:0016567;GO:0034976
P29034,S100 calcium binding protein A2,Kidney,GO:0005509;GO:0048306;GO:0042802;GO:0046914;GO:0043542
P33763,S100 calcium binding protein A5,Kidney,GO:0043025;GO:0005634;GO:0005509;GO:0048306;GO:0005507;GO:0042803;GO:0008270
Q9NSC2,Spalt like transcription factor 1,Kidney,GO:0010369;GO:0005737;GO:0000792;GO:0005654;GO:0005634;GO:0008013;GO:0000981;GO:0001227;GO:0046872;GO:0000978;GO:0030325;GO:0001658;GO:0048566;GO:0042733;GO:0008406;GO:0007507;GO:0031129;GO:0001822;GO:0072073;GO:0060173;GO:0003337;GO:0045892;GO:0000122;GO:0021889;GO:0061034;GO:0021553;GO:0021983;GO:0045893;GO:0045944;GO:0030177;GO:0006357;GO:0001657;GO:0072092;GO:0003281
Q9Y6U3,Scinderin,Kidney,GO:0015629;GO:0070161;GO:0005903;GO:0005938;GO:0042995;GO:0005737;GO:0070062;GO:0002102;GO:0005545;GO:0003779;GO:0051015;GO:0005509;GO:0005546;GO:0001786;GO:0051693;GO:0051014;GO:0045010;GO:0008154;GO:0051016;GO:0017156;GO:0030031;GO:0007417;GO:0008285;GO:0051127;GO:0043065;GO:0045654;GO:0051047;GO:0032330;GO:0042989
P51170,Sodium channel epithelial 1 subunit gamma,Kidney,GO:0016324;GO:0009897;GO:0070062;GO:0005654;GO:0005886;GO:0034706;GO:0015280;GO:0005216;GO:0005272;GO:0050699;GO:0071468;GO:1904045;GO:1904117;GO:0006883;GO:0050891;GO:0008217;GO:0050914;GO:0050915;GO:0055078;GO:0098719;GO:0035725;GO:0006814
Q96NB2,Sideroflexin 2,Kidney,GO:0005743;GO:0005741;GO:0005739;GO:0015075;GO:0022857;GO:1990542;GO:0140300
Q9HBY8,Serum/glucocorticoid regulated kinase 2,Kidney,GO:0005829;GO:0005654;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0015459;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0017080;GO:0035556;GO:0032411;GO:0006468;GO:0001558;GO:0042127;GO:0006979
A0PJX4,Shisa family member 3,Kidney,GO:0005789;GO:0090090
P34896,Serine hydroxymethyltransferase 1,Kidney,GO:0005737;GO:0005829;GO:0070062;GO:0005739;GO:0005654;GO:0005634;GO:0016832;GO:0004372;GO:0042802;GO:0048027;GO:0000900;GO:0042803;GO:0030170;GO:0070905;GO:0036094;GO:0045329;GO:1990830;GO:1904482;GO:0006231;GO:0046655;GO:0019264;GO:0006544;GO:0006565;GO:0006563;GO:0017148;GO:0051289;GO:0009113;GO:0035999;GO:0046653
P81133,SIM bHLH transcription factor 1,Kidney,GO:0000785;GO:0005634;GO:0003677;GO:0003700;GO:0000981;GO:0046982;GO:0000977;GO:0030154;GO:0007399;GO:0006357;GO:0001657
Q15849,Solute carrier family 14 member 2,Kidney,GO:0016324;GO:0016020;GO:0005886;GO:0050839;GO:0015204;GO:0055085;GO:0071918;GO:0015840
Q6ZSM3,Solute carrier family 16 member 12,Kidney,GO:0016323;GO:0005886;GO:0005308;GO:0008028;GO:0015292;GO:0015881;GO:0046449;GO:0150104
O15375,Solute carrier family 16 member 5,Kidney,GO:0016323;GO:0016020;GO:0005886;GO:0008028;GO:0015293;GO:0015718
Q7RTY1,Solute carrier family 16 member 9,Kidney,GO:0005886;GO:0015226;GO:0005308;GO:0008028;GO:0015293;GO:1905039;GO:1902603;GO:0015881;GO:0046415
P43005,Solute carrier family 1 member 1,Kidney,GO:0097440;GO:0016324;GO:0032279;GO:0030424;GO:0043679;GO:0071944;GO:0030425;GO:0043198;GO:0043197;GO:0150002;GO:0031901;GO:0005783;GO:0009897;GO:0070062;GO:0097386;GO:0031902;GO:0016020;GO:0045121;GO:0043025;GO:0043204;GO:0099544;GO:0005886;GO:0098793;GO:1990635;GO:0055038;GO:0098685;GO:0043083;GO:0015108;GO:0033229;GO:0140010;GO:0016595;GO:0015501;GO:0005314;GO:0042802;GO:0015183;GO:0005313;GO:0046872;GO:0005253;GO:0030534;GO:0001662;GO:0048514;GO:0007420;GO:0071242;GO:1903926;GO:0071314;GO:0071288;GO:0071407;GO:0034599;GO:0007268;GO:1902476;GO:1990708;GO:0042883;GO:0019221;GO:0070779;GO:0070777;GO:0042417;GO:0007212;GO:0010467;GO:0007215;GO:0006750;GO:0007625;GO:0060047;GO:0090461;GO:0006882;GO:0140009;GO:0070778;GO:0051938;GO:0098712;GO:0015813;GO:0007626;GO:0060291;GO:0035633;GO:0007613;GO:0006811;GO:0061744;GO:0097049;GO:0043524;GO:0022008;GO:0098877;GO:0006836;GO:0010460;GO:0099170;GO:0090313;GO:0001975;GO:0072347;GO:0048678;GO:0036293;GO:0043278;GO:0009410;GO:0010842;GO:0060013;GO:0006801;GO:0050808;GO:0070633;GO:0150104;GO:0071577
Q6ZT89,Solute carrier family 25 member 48,Kidney,GO:0005743;GO:0005739;GO:0022857
O14975,Solute carrier family 27 member 2,Kidney,GO:0005829;GO:0005788;GO:0005789;GO:0070062;GO:0005778;GO:0005886;GO:0035579;GO:0047676;GO:0005524;GO:0047747;GO:0019899;GO:0005324;GO:0004467;GO:1901480;GO:0050197;GO:0070251;GO:0031957;GO:0006699;GO:0008206;GO:0001561;GO:0006635;GO:0046949;GO:0044539;GO:0001676;GO:0097089;GO:0042760
Q9NRM0,Solute carrier family 2 member 9,Kidney,GO:0016324;GO:0016323;GO:0016020;GO:0005886;GO:0005351;GO:0055056;GO:0005353;GO:0015149;GO:0022857;GO:0015143;GO:1904659;GO:0015755;GO:0008645;GO:0015749;GO:0046415;GO:0015747
Q07837,Solute carrier family 3 member 1,Kidney,GO:0016324;GO:0031526;GO:0070062;GO:0016020;GO:0005886;GO:0005774;GO:0015171;GO:0015174;GO:0015184;GO:0046982;GO:0044877;GO:0006865;GO:0015810;GO:0015802;GO:0005975;GO:0010467;GO:0015811;GO:0015813
Q96FL8,Solute carrier family 47 member 1,Kidney,GO:0016324;GO:0016323;GO:0016020;GO:0005886;GO:0015297;GO:0015179;GO:0061459;GO:0015101;GO:0140968;GO:0015489;GO:0015234;GO:0022857;GO:0042910;GO:0089718;GO:1902475;GO:0097638;GO:0015695;GO:0015847;GO:0055085;GO:1990961;GO:0006855;GO:0042908
Q8NBS3,Solute carrier family 4 member 11,Kidney,GO:0016324;GO:0016323;GO:0005886;GO:0012506;GO:0046715;GO:0015106;GO:0046983;GO:0015252;GO:0015078;GO:0005272;GO:0005452;GO:0015293;GO:0022857;GO:0005372;GO:0015701;GO:0046713;GO:0071476;GO:0034599;GO:0042044;GO:0030003;GO:0006820;GO:0050801;GO:1902600;GO:2000739;GO:0051881;GO:0006814;GO:0055085
Q9Y6R1,Solute carrier family 4 member 4,Kidney,GO:0016323;GO:0009986;GO:0070062;GO:0016020;GO:0005886;GO:0042802;GO:0008509;GO:0008510;GO:0005452;GO:0015293;GO:0015701;GO:0045821;GO:0051453;GO:0042391;GO:0036376;GO:0035725;GO:0006814;GO:0055085;GO:0150104
Q1EHB4,Solute carrier family 5 member 12,Kidney,GO:0016324;GO:0070062;GO:0005654;GO:0005886;GO:0015129;GO:0140161;GO:0005343;GO:0015293;GO:0006811;GO:0015718;GO:0006814
P53794,Solute carrier family 5 member 3,Kidney,GO:0016324;GO:0016323;GO:0016020;GO:0048471;GO:0005886;GO:0005412;GO:0015150;GO:0005365;GO:0005367;GO:0015146;GO:0015166;GO:0015459;GO:0044325;GO:1904659;GO:0015756;GO:0006020;GO:1904679;GO:0015798;GO:0015750;GO:0015791;GO:0043085;GO:1905477;GO:1903428;GO:0150104
Q9UM01,Solute carrier family 7 member 7,Kidney,GO:0016323;GO:0005886;GO:0015174;GO:0015179;GO:0061459;GO:0003333;GO:1990822;GO:1903826;GO:0015820;GO:0000821
P48764,Solute carrier family 9 member A3,Kidney,GO:0016324;GO:0005903;GO:0031526;GO:0009986;GO:0005769;GO:0031901;GO:0070062;GO:0005886;GO:0055038;GO:0042802;GO:0030165;GO:0035091;GO:0015386;GO:0015385;GO:0006811;GO:0071805;GO:0051453;GO:0098719
A2RU48,Single-pass membrane protein with coiled-coil domains 3,Kidney,GO:0016020
A8MWV9,Small integral membrane protein 34,Kidney,GO:0016020
A0A1B0GVV1,Small integral membrane protein 35,Kidney,GO:0016020
P0DI80,Small integral membrane protein 6,Kidney,GO:0005789
Q96R06,Sperm associated antigen 5,Kidney,GO:0034451;GO:0036064;GO:0035253;GO:0005737;GO:0005829;GO:0000776;GO:0035371;GO:0030496;GO:0072686;GO:0097431;GO:0016604;GO:0008017;GO:0051301;GO:0007059;GO:0051294;GO:0000070;GO:0032388;GO:1905832;GO:0071539;GO:0051988;GO:0090235;GO:0007051
P10451,Secreted phosphoprotein 1,Kidney,GO:0042995;GO:0005788;GO:0070062;GO:0005576;GO:0005615;GO:0005794;GO:0048471;GO:0005125;GO:0050840;GO:0005178;GO:0036094;GO:0006710;GO:0031214;GO:0007155;GO:0071394;GO:0046697;GO:0007566;GO:0048685;GO:0001649;GO:0045780;GO:0045893;GO:2000866;GO:1904612;GO:0036005;GO:0048545;GO:0033280
Q8WTU2,Scavenger receptor cysteine rich family member with 4 domains,Kidney,GO:0005576;GO:0016020
Q9NY57,Serine/threonine kinase 32B,Kidney,GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0046872;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0035556
P53597,Succinate-CoA ligase GDP/ADP-forming subunit alpha,Kidney,GO:0005759;GO:0005739;GO:0009361;GO:0045244;GO:0000166;GO:0003723;GO:0004775;GO:0004776;GO:1901289;GO:0006099
Q9HAC7,Succinyl-CoA:glutarate-CoA transferase,Kidney,GO:0005739;GO:0047369
Q7RTU0,Transcription factor 24,Kidney,GO:0005634;GO:0000981;GO:0046983;GO:0000977;GO:0032502;GO:0006357
P20062,Transcobalamin 2,Kidney,GO:0009897;GO:0005576;GO:0005615;GO:0043202;GO:0005886;GO:0140355;GO:0031419;GO:0046872;GO:0015889;GO:0006824
P13385,Teratocarcinoma-derived growth factor 1,Kidney,GO:0016324;GO:0009986;GO:0005576;GO:0005615;GO:0019897;GO:0045121;GO:0005886;GO:0098552;GO:0070697;GO:0008083;GO:0038100;GO:0005102;GO:0008595;GO:0009952;GO:0001568;GO:0030154;GO:0002042;GO:0071364;GO:0044344;GO:0035729;GO:0071354;GO:0071356;GO:0071346;GO:0007368;GO:0009792;GO:0007507;GO:0030879;GO:0001763;GO:0043066;GO:0038092;GO:0018105;GO:0030335;GO:0008284;GO:0010595;GO:0043406;GO:0043410;GO:0050731;GO:0009966
Q9NZI6,Transcription factor CP2 like 1,Kidney,GO:0000785;GO:0005737;GO:0016020;GO:0005634;GO:0001228;GO:0000981;GO:0000978;GO:1990837;GO:0000902;GO:0007028;GO:0008340;GO:0002070;GO:0000122;GO:0045927;GO:0006357;GO:0007431
O14948,Transcription factor EC,Kidney,GO:0000785;GO:0005829;GO:0005654;GO:0005634;GO:0001228;GO:0000981;GO:0001227;GO:0046983;GO:0000978;GO:1990837;GO:0034605;GO:0000122;GO:0045944;GO:0006357
Q9UPZ6,Thrombospondin type 1 domain containing 7A,Kidney,GO:0042995;GO:0005576;GO:0005886;GO:0030036;GO:0001525;GO:0030154
Q9Y4G6,Talin 2,Kidney,GO:0015629;GO:0005737;GO:0005925;GO:0005886;GO:0098793;GO:0001726;GO:0045202;GO:0003779;GO:0051015;GO:0005178;GO:0005200;GO:0005198;GO:0030036;GO:0007155;GO:0098609;GO:0007043;GO:0099140
Q9NS93,Transmembrane 7 superfamily member 3,Kidney,GO:0070062;GO:0005886;GO:0034620;GO:0043069;GO:0032024
Q96A25,Transmembrane protein 106A,Kidney,GO:0005886;GO:0035780;GO:0035781;GO:0045087;GO:0042116;GO:0043123;GO:0032731;GO:0032755;GO:0043410;GO:0045348;GO:1904407;GO:0032760
Q8IV31,Transmembrane protein 139,Kidney,GO:0016020
Q96HP8,Transmembrane protein 176A,Kidney,GO:0016020;GO:2001199
Q8WXS4,Transmembrane protein 37,Kidney,GO:0034702;GO:0005262;GO:0005244
Q8N0U2,Transmembrane protein 61,Kidney,GO:0016020
A0PJX8,Transmembrane protein 82,Kidney,GO:0016020
P51580,Thiopurine S-methyltransferase,Kidney,GO:0005829;GO:1904047;GO:0008119;GO:0032259;GO:0006139;GO:0042178;GO:0006805
A6NFA1,TraB domain containing 2B,Kidney,GO:0031090;GO:0005886;GO:0046872;GO:0004222;GO:0017147;GO:0030178;GO:1904808;GO:0031334;GO:0006508;GO:0016055
Q9UDY6,Tripartite motif containing 10,Kidney,GO:0005737;GO:0061630;GO:0008270;GO:0030218;GO:0045087;GO:0046597
Q9C030,Tripartite motif containing 6,Kidney,GO:0005737;GO:0005829;GO:0005654;GO:0140297;GO:0042802;GO:0042803;GO:0019901;GO:1990782;GO:0030674;GO:0061630;GO:0008270;GO:0140374;GO:0035458;GO:0098586;GO:0010994;GO:0045087;GO:0045892;GO:0010629;GO:2000737;GO:0045071;GO:0010508;GO:0043123;GO:0002720;GO:0002230;GO:0033138;GO:0010800;GO:2000679;GO:0060340;GO:0070936;GO:0010468;GO:0032880;GO:0046596;GO:0032496
O60635,Tetraspanin 1,Kidney,GO:0030054;GO:0005737;GO:0070062;GO:0043231;GO:0005765;GO:0016020;GO:0005654;GO:0048471;GO:0005886;GO:0031982;GO:0050821
O95859,Tetraspanin 12,Kidney,GO:0016020;GO:0005886;GO:0001525;GO:0007166;GO:0035633;GO:0110135;GO:0045765;GO:0010842
Q86UF1,Tetraspanin 33,Kidney,GO:0005912;GO:0009986;GO:0005788;GO:0005886;GO:0046930;GO:0097197;GO:0019899;GO:0046931;GO:0072659;GO:0051604
Q9Y6N9,USH1 protein network component harmonin,Kidney,GO:0045177;GO:0005903;GO:0005929;GO:0005737;GO:0005856;GO:0005829;GO:0005902;GO:0001917;GO:0001750;GO:0005886;GO:0002142;GO:0032420;GO:0032426;GO:0045202;GO:0030507;GO:0051017;GO:0002093;GO:1904970;GO:0050957;GO:0000086;GO:0042491;GO:0042472;GO:0060122;GO:0030046;GO:0045494;GO:1904106;GO:0065003;GO:0032532;GO:0046549;GO:0050953;GO:0007605
Q9UKW4,Vav guanine nucleotide exchange factor 3,Kidney,GO:0005737;GO:0005829;GO:0001772;GO:0005886;GO:0005154;GO:0005096;GO:0005085;GO:0046872;GO:0001525;GO:0050853;GO:0016477;GO:0006974;GO:0038095;GO:0038096;GO:0002768;GO:0007229;GO:0030032;GO:0030593;GO:0030168;GO:0030890;GO:0045785;GO:0051897;GO:0008361;GO:0043087;GO:0051056;GO:0009410;GO:0007264;GO:0006906
Q14D04,Ventricular zone expressed PH domain containing 1,Kidney,GO:0005886;GO:0010314;GO:0060392;GO:0030512;GO:0009966
Q3MJ13,WD repeat domain 72,Kidney,GO:0005737;GO:0005768;GO:0005634;GO:0036305;GO:0070166;GO:0006897;GO:0022617;GO:0010467;GO:0046785;GO:0043491;GO:0017038;GO:0072659;GO:0006885;GO:0031529;GO:0007021;GO:0016050
Q96NZ8,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1",Kidney,GO:0005615;GO:0048019;GO:0004867;GO:0050431;GO:0055001;GO:0030512;GO:0060021;GO:0001501;GO:0007179
Q96J92,WNK lysine deficient protein kinase 4,Kidney,GO:0005923;GO:0044297;GO:0005737;GO:0005829;GO:0016020;GO:0032991;GO:0004676;GO:0004679;GO:0005524;GO:0031404;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0008200;GO:0004672;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0035932;GO:0055074;GO:0071466;GO:0006821;GO:0072156;GO:0070371;GO:0010467;GO:0006954;GO:0030644;GO:0035556;GO:0042116;GO:0050801;GO:0090188;GO:1903077;GO:0010766;GO:0071805;GO:0008104;GO:0006468;GO:0008217;GO:1903764;GO:0070294;GO:0003096;GO:0002021;GO:0007165;GO:0035725
Q6WRX3,"Zyg-11 family member A, cell cycle regulator",Kidney,GO:0031462
Q01449,Myosin light chain 7,Heart,GO:0031672;GO:0005737;GO:0005829;GO:0043197;GO:0030016;GO:0016459;GO:0005509;GO:0048738;GO:0060047
P01160,Natriuretic peptide A,Heart,GO:0042995;GO:0062023;GO:0005737;GO:0005576;GO:0005615;GO:0043204;GO:0032991;GO:0005179;GO:0051427;GO:0005184;GO:0071855;GO:0005102;GO:0003180;GO:0003161;GO:0014898;GO:0006182;GO:0019934;GO:0007565;GO:0043508;GO:0003085;GO:0007218;GO:0060452;GO:1902261;GO:0010460;GO:1903766;GO:0006457;GO:0007168;GO:0060372;GO:0008217;GO:1902514;GO:1901841;GO:0035994;GO:0036376;GO:0042311
P19429,"Troponin I3, cardiac type",Heart,GO:0097512;GO:1990584;GO:0005829;GO:0030017;GO:0005861;GO:0003779;GO:0051015;GO:0019855;GO:0048306;GO:0019904;GO:0019901;GO:0030172;GO:0031014;GO:0060048;GO:0060047;GO:0007507;GO:0006874;GO:0032780;GO:0010882;GO:0006940;GO:0001980;GO:0003009;GO:0001570;GO:0055010
Q14896,Myosin binding protein C3,Heart,GO:0031672;GO:0014705;GO:0097512;GO:0005829;GO:0031430;GO:0030017;GO:0005863;GO:0003779;GO:0001671;GO:0042802;GO:0046872;GO:0017022;GO:0032036;GO:0008307;GO:0031432;GO:0060048;GO:0007155;GO:0003007;GO:0032781;GO:0032971;GO:0006942;GO:0045214;GO:0055010
P16860,Natriuretic peptide B,Heart,GO:0005737;GO:0005576;GO:0005615;GO:0032991;GO:0008613;GO:0005179;GO:0051427;GO:0005102;GO:0097746;GO:0007589;GO:0003161;GO:0007166;GO:0006182;GO:0019934;GO:0016525;GO:0030308;GO:0003085;GO:0007218;GO:0035815;GO:0035810;GO:0006457;GO:0007168;GO:0008217;GO:0043114;GO:0042311
